ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
4a9f51c17620cf26,xclick,/m/0bt9lr,1,0.0,0.544375,0.0,0.85272,1,1,0,0,0,0.228125,0.544375,0.0,0.10875,0.0,0.322702,0.506567,0.85272
4aa09e640d0ca998,xclick,/m/0bt9lr,1,0.03312,0.9412389999999999,0.20441600000000001,0.856125,0,0,0,1,0,0.03312,0.113248,0.47863199999999995,0.9412389999999999,0.826923,0.856125,0.20441600000000001,0.5762109999999999
4aa102863b46ed3a,xclick,/m/0bt9lr,1,0.0,0.544,0.192,0.984,1,1,0,0,0,0.24,0.544,0.26,0.0,0.984,0.648,0.192,0.770667
4ab5fa9e616634b8,xclick,/m/0bt9lr,1,0.018555000000000002,0.672852,0.158854,0.983073,1,0,0,0,0,0.136719,0.018555000000000002,0.672852,0.6445310000000001,0.158854,0.339844,0.960938,0.983073
4ab9c6d150545e71,xclick,/m/0bt9lr,1,0.061855999999999994,0.9203370000000001,0.44375,0.98,1,0,0,0,0,0.346767,0.061855999999999994,0.658857,0.9203370000000001,0.98,0.800625,0.44375,0.670625
4abfcb5c6486ab72,xclick,/m/0bt9lr,1,0.0,0.999375,0.0,0.900093,0,1,0,0,0,0.0,0.421875,0.999375,0.485625,0.40803,0.0,0.389356,0.900093
4ac032934ff442cc,xclick,/m/0bt9lr,1,0.0,0.83375,0.0,0.999167,1,1,0,0,0,0.585,0.83375,0.4725,0.0,0.0,0.11333299999999999,0.999167,0.705833
4ac5de33ac66ff75,xclick,/m/0bt9lr,1,0.08375,0.884375,0.0,0.910953,1,1,0,0,0,0.884375,0.516875,0.08375,0.370625,0.6785399999999999,0.0,0.593054,0.910953
4ac7173f3f7b7c36,xclick,/m/0bt9lr,1,0.05125,0.999375,0.07078999999999999,0.9992549999999999,1,1,0,0,0,0.3625,0.05125,0.6,0.999375,0.07078999999999999,0.377794,0.9992549999999999,0.731744
4ac858e59498c7a6,xclick,/m/0bt9lr,1,0.221885,0.857143,0.08,0.916491,0,0,0,0,0,0.652482,0.857143,0.221885,0.515704,0.08,0.727719,0.7880699999999999,0.916491
4ace91a4e4b695fa,xclick,/m/0bt9lr,1,0.0,0.919375,0.035657999999999995,0.999208,0,1,0,0,0,0.0,0.395625,0.919375,0.811875,0.467512,0.035657999999999995,0.9865290000000001,0.999208
4ad22cf5cd57b726,xclick,/m/0bt9lr,1,0.023125,0.999375,0.135,0.908333,1,1,0,0,0,0.023125,0.999375,0.999375,0.4925,0.816667,0.908333,0.7775,0.135
4ad32a7488a8ee2a,xclick,/m/0bt9lr,1,0.0,0.89875,0.0,0.999167,1,1,0,0,0,0.89875,0.419375,0.0,0.341875,0.426667,0.0,0.72,0.999167
4ad49307d2dcbae3,xclick,/m/0bt9lr,1,0.0,0.997917,0.026563,0.9984379999999999,1,1,0,0,0,0.327083,0.0,0.427083,0.997917,0.9984379999999999,0.914062,0.026563,0.78125
4adb59f2c7dd0323,xclick,/m/0bt9lr,1,0.279375,0.951875,0.23921199999999998,0.9240149999999999,0,0,0,0,0,0.279375,0.641875,0.951875,0.48125,0.845216,0.23921199999999998,0.468105,0.9240149999999999
4ae6357f01c3cb76,xclick,/m/0bt9lr,1,0.4225,0.948125,0.13964400000000002,0.9990629999999999,0,1,0,0,0,0.68125,0.4225,0.693125,0.948125,0.13964400000000002,0.52015,0.9990629999999999,0.8875350000000001
4ae64ef0340314ca,xclick,/m/0bt9lr,1,0.02625,0.9675,0.052117,0.9435399999999999,1,0,0,0,0,0.505,0.9675,0.430625,0.02625,0.052117,0.466884,0.9435399999999999,0.547231
4aebd98ece9f2109,xclick,/m/0bt9lr,1,0.018555000000000002,0.948242,0.081705,0.998224,1,1,0,1,0,0.65625,0.948242,0.443359,0.018555000000000002,0.081705,0.316163,0.998224,0.742451
4aee837ea0bcdb8d,xclick,/m/0bt9lr,1,0.0,0.9375,0.08349,0.9990620000000001,1,1,0,0,0,0.9375,0.701875,0.0,0.52625,0.9896809999999999,0.9990620000000001,0.830206,0.08349
4af10fab36d5b6af,xclick,/m/0bt9lr,1,0.113125,0.7975,0.107778,0.734444,1,0,0,0,0,0.313125,0.7975,0.788125,0.113125,0.107778,0.638889,0.734444,0.714444
4af1f169e94a6bad,xclick,/m/0bt9lr,1,0.146875,0.8328120000000001,0.190625,0.8265629999999999,1,0,0,1,0,0.17343699999999998,0.8328120000000001,0.3625,0.146875,0.190625,0.521875,0.8265629999999999,0.303125
4b0523011383d245,xclick,/m/0bt9lr,1,0.022876,0.980392,0.019608,0.977124,1,0,0,0,0,0.4738560000000001,0.596405,0.980392,0.022876,0.977124,0.019608,0.5163399999999999,0.673203
4b0d422bda96734c,xclick,/m/0bt9lr,1,0.007406999999999999,0.9981479999999999,0.023148,0.900926,1,0,0,0,0,0.324074,0.007406999999999999,0.346296,0.9981479999999999,0.023148,0.292593,0.900926,0.709259
4b13d5012b2b948e,xclick,/m/0bt9lr,1,0.0,0.985833,0.030369,0.9967459999999999,1,1,0,0,0,0.0,0.726667,0.985833,0.539167,0.482646,0.030369,0.26355700000000004,0.9967459999999999
4b2766af1613506f,xclick,/m/0bt9lr,1,0.016875,0.84875,0.1075,0.999167,1,1,0,0,0,0.016875,0.206875,0.575,0.84875,0.995833,0.999167,0.1075,0.689167
4b3d3cae23691338,xclick,/m/0bt9lr,1,0.0,0.725625,0.188091,0.9990549999999999,1,1,0,0,0,0.721875,0.0,0.1375,0.725625,0.188091,0.8449909999999999,0.9990549999999999,0.197543
4b4ad88c749b291c,xclick,/m/0bt9lr,1,0.0,0.491875,0.124477,0.9989540000000001,0,1,0,0,0,0.134375,0.0,0.146875,0.491875,0.124477,0.495816,0.9989540000000001,0.945607
4b57e9e5d0a79393,xclick,/m/0bt9lr,1,0.12,0.9825,0.0,0.7439020000000001,1,1,0,0,0,0.963125,0.9825,0.12,0.5125,0.0,0.0,0.49155699999999997,0.7439020000000001
4b5c567cd4c89c9a,xclick,/m/0bt9lr,1,0.284375,0.961875,0.136407,0.9990389999999999,0,1,0,0,0,0.42,0.284375,0.961875,0.759375,0.136407,0.288184,0.644573,0.9990389999999999
4b6044d5bb472184,xclick,/m/0bt9lr,1,0.0,0.96625,0.0,0.9990620000000001,0,1,0,0,0,0.0,0.121875,0.489375,0.96625,0.857411,0.9990620000000001,0.0,0.8283299999999999
4b69376d213d9dd9,xclick,/m/0bt9lr,1,0.0,0.938852,0.06875,0.999375,1,1,0,0,0,0.0,0.462841,0.938852,0.5860770000000001,0.125,0.06875,0.154375,0.999375
4b714394371d0089,xclick,/m/0bt9lr,1,0.218125,0.903125,0.1175,0.839167,1,0,0,0,0,0.39625,0.903125,0.85375,0.218125,0.1175,0.768333,0.839167,0.566667
4b84b889028581b5,xclick,/m/0bt9lr,1,0.0,0.9984379999999999,0.075,0.9984379999999999,1,1,0,1,0,0.9984379999999999,0.771875,0.0,0.639062,0.814063,0.9984379999999999,0.846875,0.075
4b852e66fab6ac65,xclick,/m/0bt9lr,1,0.27625,0.791875,0.168856,0.962477,1,0,0,0,0,0.27625,0.475,0.791875,0.791875,0.374296,0.168856,0.962477,0.962477
4b85a8347e190be0,xclick,/m/0bt9lr,1,0.032075,0.9981129999999999,0.0,0.947103,1,1,0,0,0,0.032075,0.664151,0.9981129999999999,0.8169810000000001,0.798489,0.0,0.41309799999999997,0.947103
4b86f89ba9e81ff6,xclick,/m/0bt9lr,1,0.181875,0.879375,0.0875,0.999167,1,1,0,0,0,0.36375,0.181875,0.5475,0.879375,0.0875,0.19583299999999998,0.999167,0.77
4b98ebc92c8e17a3,xclick,/m/0bt9lr,1,0.060029,0.812591,0.080078,0.637695,1,0,0,0,0,0.812591,0.4172770000000001,0.060029,0.554905,0.349609,0.080078,0.291016,0.637695
4ba5a34658985112,xclick,/m/0bt9lr,1,0.079167,0.826667,0.0,0.94375,1,1,0,0,0,0.343333,0.079167,0.646667,0.826667,0.94375,0.455,0.0,0.793125
4ba746151d6b021e,xclick,/m/0bt9lr,1,0.0,0.90835,0.136719,0.916667,1,0,0,0,0,0.40529499999999996,0.0,0.498982,0.90835,0.136719,0.507812,0.916667,0.394531
4bb8c95f48f43d81,xclick,/m/0bt9lr,1,0.0,0.890625,0.051595,0.9943709999999999,0,1,0,0,0,0.781875,0.890625,0.003125,0.0,0.051595,0.677298,0.9943709999999999,0.89212
4bbbe6862e574b3f,xclick,/m/0bt9lr,1,0.004124,0.993814,0.014463,0.9855370000000001,0,1,0,0,0,0.993814,0.9206190000000001,0.004124,0.239175,0.303719,0.014463,0.150826,0.9855370000000001
4bc41980c9078cce,xclick,/m/0bt9lr,1,0.0,0.964844,0.265625,0.927083,1,1,0,0,0,0.246094,0.0,0.8779299999999999,0.964844,0.265625,0.75651,0.927083,0.789062
4bc5780a1525a700,xclick,/m/0bt9lr,1,0.34,0.840625,0.060434,0.9414540000000001,1,0,0,0,0,0.583125,0.840625,0.519375,0.34,0.9414540000000001,0.7667609999999999,0.060434,0.860246
4bd119560750109a,xclick,/m/0bt9lr,1,0.041429,0.9985709999999999,0.0,0.865741,1,1,0,1,0,0.56,0.9985709999999999,0.28571399999999997,0.041429,0.0,0.19213,0.865741,0.668981
4bdfbbba586e6fdf,xclick,/m/0bt9lr,1,0.0,0.79125,0.0,0.985,1,1,0,0,0,0.384375,0.79125,0.0,0.28875,0.0,0.4875,0.531667,0.985
4bfc3293e4cd0b2d,xclick,/m/0bt9lr,1,0.00375,0.793125,0.0,0.9990620000000001,1,1,0,0,0,0.47875,0.00375,0.4675,0.793125,0.0,0.8180109999999999,0.9990620000000001,0.806754
4bfe725d3d838430,xclick,/m/0bt9lr,1,0.47,0.896875,0.012218000000000001,0.9990600000000001,0,1,0,0,0,0.660625,0.896875,0.47,0.7725,0.9990600000000001,0.992481,0.44736800000000004,0.012218000000000001
4c0967d77b4b1214,xclick,/m/0bt9lr,1,0.20208299999999998,0.8625,0.102778,0.901389,0,0,0,0,0,0.661458,0.8625,0.56875,0.20208299999999998,0.102778,0.652778,0.901389,0.251389
4c1bbc17aaa96281,xclick,/m/0bt9lr,1,0.231875,0.894375,0.24166700000000002,0.856667,1,0,0,0,0,0.231875,0.59625,0.894375,0.736875,0.44,0.856667,0.7275,0.24166700000000002
4c23aa080e80098b,xclick,/m/0bt9lr,1,0.0,0.97,0.11444700000000001,0.9990620000000001,1,1,0,0,0,0.603125,0.0,0.401875,0.97,0.11444700000000001,0.899625,0.9990620000000001,0.982176
4c240fd1c7370508,xclick,/m/0bt9lr,1,0.085,0.818125,0.0,0.9990629999999999,1,1,0,0,0,0.495,0.085,0.419375,0.818125,0.9990629999999999,0.090909,0.0,0.12371099999999999
4c415d4247385943,xclick,/m/0bt9lr,1,0.229375,0.801875,0.168856,0.9990620000000001,1,1,0,0,0,0.229375,0.48125,0.801875,0.52,0.99531,0.9990620000000001,0.943715,0.168856
4c4779623a5e1a58,xclick,/m/0bt9lr,1,0.030269,0.940583,0.09082,0.9550780000000001,1,0,1,0,0,0.678251,0.030269,0.40022399999999997,0.940583,0.09082,0.30175799999999997,0.9550780000000001,0.6132810000000001
4c57eaf4e8ff94ce,xclick,/m/0bt9lr,1,0.0,0.764648,0.0,0.764323,1,1,0,0,0,0.37011700000000003,0.764648,0.0,0.29394499999999996,0.0,0.653646,0.6875,0.764323
4c580171b99a0bdb,xclick,/m/0bt9lr,1,0.0,0.915625,0.0,0.999167,1,1,0,0,0,0.350625,0.0,0.533125,0.915625,0.999167,0.968333,0.0,0.210833
4c763d51a50aff8e,xclick,/m/0bt9lr,1,0.015625,0.95375,0.021958000000000002,0.974382,1,0,0,0,0,0.015625,0.715,0.905,0.95375,0.959744,0.974382,0.021958000000000002,0.259835
4c89bd5b3412f601,xclick,/m/0bt9lr,1,0.055,0.89625,0.0,0.998353,1,1,0,0,0,0.5125,0.89625,0.3725,0.055,0.0,0.729819,0.998353,0.215815
4c8ad47c128aac2b,xclick,/m/0bt9lr,1,0.08,0.74,0.098398,0.8947370000000001,0,0,0,0,0,0.455,0.08,0.525,0.74,0.098398,0.688787,0.8947370000000001,0.796339
4c9c31edde932975,xclick,/m/0bt9lr,1,0.134375,0.7325,0.072667,0.909166,1,0,0,0,0,0.5075,0.134375,0.5125,0.7325,0.072667,0.1891,0.909166,0.704377
4c9dbcdcfafd6508,xclick,/m/0bt9lr,1,0.0,0.996965,0.081081,0.95045,1,1,0,0,0,0.766313,0.0,0.7739,0.996965,0.081081,0.695946,0.95045,0.48198199999999997
4ca1ded096390478,xclick,/m/0bt9lr,1,0.21441,0.999132,0.151042,0.998698,1,1,0,0,0,0.21441,0.447049,0.999132,0.9253469999999999,0.5351560000000001,0.151042,0.61849,0.998698
4caaad017cf94fa3,xclick,/m/0bt9lr,1,0.064151,0.9981129999999999,0.296621,0.998748,0,1,0,0,0,0.5037739999999999,0.064151,0.6,0.9981129999999999,0.296621,0.8072590000000001,0.998748,0.645807
4cb0602d230dfc19,xclick,/m/0bt9lr,1,0.28613299999999997,0.9970700000000001,0.0,0.998698,1,1,0,0,0,0.547852,0.28613299999999997,0.386719,0.9970700000000001,0.0,0.984375,0.998698,0.990885
4cb10d3dacd8fdae,xclick,/m/0bt9lr,1,0.0925,0.619375,0.060264,0.874765,1,0,0,0,0,0.0925,0.55875,0.59875,0.619375,0.316384,0.874765,0.060264,0.858757
4cbca28debf9ba8a,xclick,/m/0bt9lr,1,0.085938,0.9984379999999999,0.010417000000000001,0.910417,1,1,0,0,0,0.29843800000000004,0.085938,0.517188,0.9984379999999999,0.010417000000000001,0.466667,0.910417,0.59375
4cbf5fc386012a80,xclick,/m/0bt9lr,1,0.0,0.998958,0.0,0.9984379999999999,0,1,0,0,0,0.620833,0.998958,0.396875,0.0,0.0,0.21875,0.9984379999999999,0.764062
4cc35a8e11e30856,xclick,/m/0bt9lr,1,0.0325,0.999375,0.264346,0.958608,1,0,0,0,0,0.536875,0.999375,0.999375,0.0325,0.264346,0.860771,0.958608,0.8391350000000001
4cc8f6c085274477,xclick,/m/0bt9lr,1,0.00375,0.999375,0.063333,0.999167,1,1,0,0,0,0.00375,0.7075,0.999375,0.81625,0.365,0.063333,0.835,0.999167
4cc9afeb58a38781,xclick,/m/0bt9lr,1,0.0,0.999375,0.0,0.999059,0,1,0,0,0,0.3625,0.0,0.5025,0.999375,0.0,0.533396,0.999059,0.74412
4ccb8dfd209ce63e,xclick,/m/0bt9lr,1,0.297852,0.925781,0.035139,0.9985360000000001,0,1,0,0,0,0.561523,0.925781,0.48144499999999996,0.297852,0.9985360000000001,0.423133,0.035139,0.20644200000000001
4cf3de44242dc8c9,xclick,/m/0bt9lr,1,0.29375,0.80625,0.041352999999999994,0.991541,1,0,0,0,0,0.545,0.29375,0.5025,0.80625,0.041352999999999994,0.45582700000000004,0.991541,0.14003800000000002
4cf4920b473a6b3b,xclick,/m/0bt9lr,1,0.13,0.91,0.1325,0.999167,1,1,0,0,0,0.13,0.448125,0.91,0.465625,0.999167,0.1325,0.554167,0.999167
4d0452b1be91d2de,xclick,/m/0bt9lr,1,0.1575,0.961667,0.103125,0.67375,1,0,0,0,0,0.18,0.1575,0.961667,0.813333,0.103125,0.17625,0.2825,0.67375
4d0a7f0d16c7ed80,xclick,/m/0bt9lr,1,0.0,0.770625,0.13227,0.9380860000000001,0,1,0,0,0,0.770625,0.425625,0.0,0.514375,0.593809,0.13227,0.272983,0.9380860000000001
4d0e745bf2901db6,xclick,/m/0bt9lr,1,0.0,0.999058,0.0,0.999375,0,1,0,0,0,0.0,0.937853,0.999058,0.515066,0.72875,0.0,0.250625,0.999375
4d13a98ce6997935,xclick,/m/0bt9lr,1,0.275,0.880625,0.321667,0.999167,1,1,0,0,0,0.58875,0.275,0.876875,0.880625,0.321667,0.531667,0.976667,0.999167
4d16c05a7987af26,xclick,/m/0bt9lr,1,0.166667,0.984167,0.12,0.999375,1,1,0,0,0,0.166667,0.729167,0.984167,0.485833,0.795,0.12,0.385,0.999375
4d31802417a71c21,xclick,/m/0bt9lr,1,0.10468699999999999,0.9304690000000001,0.168945,0.8193360000000001,1,0,0,0,0,0.10468699999999999,0.624219,0.9304690000000001,0.45625,0.402344,0.168945,0.37793000000000004,0.8193360000000001
4d31b771b0481da3,xclick,/m/0bt9lr,1,0.210625,0.718125,0.0125,0.873333,1,0,0,0,0,0.4275,0.210625,0.718125,0.465,0.0125,0.2825,0.505,0.873333
4d325e88431f4426,xclick,/m/0bt9lr,1,0.32375,0.7825,0.042214,0.9990620000000001,1,1,0,0,0,0.48,0.32375,0.62875,0.7825,0.9990620000000001,0.334897,0.042214,0.49812399999999996
4d49851764494d0b,xclick,/m/0bt9lr,1,0.0,0.999218,0.0,0.999375,1,1,0,0,0,0.507428,0.999218,0.5097729999999999,0.0,0.999375,0.455625,0.0,0.425
4d531dff5d3c04fe,xclick,/m/0bt9lr,1,0.004883,0.9980469999999999,0.010362999999999999,0.998273,0,1,0,0,0,0.004883,0.642578,0.9980469999999999,0.670898,0.6442140000000001,0.998273,0.9050090000000001,0.010362999999999999
4d5fab46963743d8,xclick,/m/0bt9lr,1,0.220625,0.981875,0.29080700000000004,0.957786,1,0,0,0,0,0.975625,0.981875,0.220625,0.43625,0.29080700000000004,0.29268299999999997,0.408068,0.957786
4d6422aa7b47f597,xclick,/m/0bt9lr,1,0.0,0.999375,0.24937199999999998,0.9991629999999999,1,1,0,0,0,0.990625,0.999375,0.0,0.418125,0.24937199999999998,0.330544,0.49205,0.9991629999999999
4d686dbc8204d377,xclick,/m/0bt9lr,1,0.079154,0.9145770000000001,0.0825,0.96375,1,0,0,0,0,0.34953,0.9145770000000001,0.326019,0.079154,0.0825,0.303125,0.96375,0.238125
4d72e3792b56ca91,xclick,/m/0bt9lr,1,0.18457,0.7871090000000001,0.009346,0.9988319999999999,1,1,0,0,0,0.337891,0.18457,0.7753909999999999,0.7871090000000001,0.9988319999999999,0.559579,0.009346,0.068925
4d7c3314ec32d010,xclick,/m/0bt9lr,1,0.31875,0.999375,0.0,0.999167,1,1,0,0,0,0.51875,0.999375,0.624375,0.31875,0.0,0.13,0.999167,0.148333
4d814e28ccaa240a,xclick,/m/0bt9lr,1,0.19625,0.723125,0.0,0.999167,0,1,0,0,0,0.486875,0.646875,0.723125,0.19625,0.999167,0.0,0.09083300000000001,0.899167
4d86c631ce2c08c4,xclick,/m/0bt9lr,1,0.319531,0.940625,0.28136,0.998828,0,1,0,0,0,0.410938,0.319531,0.8273440000000001,0.940625,0.28136,0.32356399999999996,0.998828,0.8769049999999999
4d8a7617fda4014e,xclick,/m/0bt9lr,1,0.11523399999999999,0.762695,0.183016,0.9985360000000001,1,1,0,0,0,0.11523399999999999,0.5996090000000001,0.762695,0.52832,0.81552,0.183016,0.4436310000000001,0.9985360000000001
4d949804601ec2e3,xclick,/m/0bt9lr,1,0.184167,0.999167,0.129375,0.999375,1,1,0,0,0,0.184167,0.43083299999999997,0.999167,0.804167,0.298125,0.129375,0.65,0.999375
4dab62f75ce35987,xclick,/m/0bt9lr,1,0.094538,0.9993,0.129386,0.9989040000000001,1,1,0,0,0,0.156162,0.094538,0.5546220000000001,0.9993,0.129386,0.308114,0.9989040000000001,0.4747810000000001
4daccdfdc22bf63e,xclick,/m/0bt9lr,1,0.34375,0.999023,0.0,0.622255,0,1,0,0,0,0.34375,0.595703,0.6679689999999999,0.999023,0.112738,0.0,0.622255,0.468521
4dad5e1c0c4a6295,xclick,/m/0bt9lr,1,0.276875,0.726875,0.003752,0.95591,1,0,0,0,0,0.486875,0.276875,0.5525,0.726875,0.95591,0.666979,0.003752,0.485929
4dc4c04c61c7ef96,xclick,/m/0bt9lr,1,0.14,0.601333,0.062278,0.9519569999999999,0,0,0,0,0,0.353333,0.601333,0.326667,0.14,0.9519569999999999,0.48576499999999995,0.062278,0.13879
4dce96af42353440,xclick,/m/0bt9lr,1,0.0,0.909774,0.164375,0.999375,0,1,0,0,0,0.56109,0.909774,0.46522600000000003,0.0,0.164375,0.313125,0.999375,0.67375
4de7d478901b8e39,xclick,/m/0bt9lr,1,0.0,0.8725,0.23716199999999998,0.999066,1,1,0,0,0,0.0,0.365,0.515,0.8725,0.52381,0.999066,0.23716199999999998,0.950514
4de8ee24ef91a60a,xclick,/m/0bt9lr,1,0.056875,0.981875,0.046667,0.9716670000000001,1,0,0,0,0,0.2975,0.056875,0.66,0.981875,0.9716670000000001,0.555,0.046667,0.508333
4df23d291e82d848,xclick,/m/0bt9lr,1,0.246875,0.9992190000000001,0.135991,0.936694,1,1,0,0,0,0.472656,0.9992190000000001,0.321875,0.246875,0.135991,0.654162,0.936694,0.393904
4e01e91b5af1063f,xclick,/m/0bt9lr,1,0.0,0.999375,0.055347,0.9990620000000001,1,1,0,0,0,0.504375,0.0,0.349375,0.999375,0.9990620000000001,0.824578,0.055347,0.767355
4e02ad559db80e22,xclick,/m/0bt9lr,1,0.154375,0.999375,0.159167,0.999167,0,1,0,0,0,0.386875,0.999375,0.616875,0.154375,0.159167,0.451667,0.999167,0.815
4e0764b72f922b14,xclick,/m/0bt9lr,1,0.409375,0.991875,0.0,0.999167,1,1,0,0,0,0.641875,0.991875,0.69,0.409375,0.999167,0.06916699999999999,0.0,0.2775
4e153e0f06d3f059,xclick,/m/0bt9lr,1,0.045752,0.998366,0.0,0.998366,1,1,0,0,0,0.36928099999999997,0.998366,0.493464,0.045752,0.0,0.645425,0.998366,0.681373
4e194c24be588f98,xclick,/m/0bt9lr,1,0.22656199999999999,0.742188,0.133236,0.972182,1,0,0,0,0,0.543945,0.742188,0.30956999999999996,0.22656199999999999,0.133236,0.174231,0.972182,0.647145
4e233f874a078864,xclick,/m/0bt9lr,1,0.061875,0.95875,0.095682,0.843353,1,0,0,0,0,0.235,0.061875,0.633125,0.95875,0.095682,0.656224,0.843353,0.708721
4e310d222d24e15f,xclick,/m/0bt9lr,1,0.0,0.999167,0.259375,0.999375,1,1,0,0,0,0.445,0.999167,0.0,0.745833,0.259375,0.595625,0.501875,0.999375
4e34b1ae9d256f60,xclick,/m/0bt9lr,1,0.29125,0.991875,0.161351,0.9990620000000001,1,1,0,0,0,0.66125,0.991875,0.495,0.29125,0.9990620000000001,0.9943709999999999,0.161351,0.294559
4e5199a1ced46981,xclick,/m/0bt9lr,1,0.5725,0.999375,0.0,0.99531,0,1,0,0,0,0.67125,0.5725,0.691875,0.999375,0.99531,0.27579699999999996,0.0,0.116323
4e69e2f6411ccf95,xclick,/m/0bt9lr,1,0.171875,0.9984379999999999,0.0,0.997917,0,1,0,0,0,0.557813,0.9984379999999999,0.534375,0.171875,0.0,0.13125,0.997917,0.08125
4e7127967d0106a2,xclick,/m/0bt9lr,1,0.02075,0.999202,0.064375,0.9375,0,1,0,0,0,0.02075,0.999202,0.999202,0.989625,0.45375,0.9375,0.63,0.064375
4e7136f6cefc2c86,xclick,/m/0bt9lr,1,0.0,0.9425,0.163333,0.926667,1,1,0,0,0,0.0,0.755,0.9425,0.185,0.406667,0.163333,0.37333299999999997,0.926667
4e7a669686e6a42a,xclick,/m/0bt9lr,1,0.10351600000000001,0.764648,0.048684,0.998684,0,1,0,0,0,0.451172,0.10351600000000001,0.47949200000000003,0.764648,0.048684,0.264474,0.998684,0.769737
4e82525ab480544f,xclick,/m/0bt9lr,1,0.00817,0.9934639999999999,0.0,0.998366,1,1,0,0,0,0.00817,0.488562,0.674837,0.9934639999999999,0.8888889999999999,0.998366,0.0,0.21568600000000002
4e8c1591368b8eda,xclick,/m/0bt9lr,1,0.134228,0.938255,0.19375,0.879167,0,0,0,0,0,0.395973,0.134228,0.387919,0.938255,0.19375,0.660417,0.879167,0.30625
4e9570d0e7286131,xclick,/m/0bt9lr,1,0.2175,0.999375,0.043355,0.999057,1,1,0,0,0,0.5325,0.2175,0.67125,0.999375,0.043355,0.39491,0.999057,0.7700279999999999
4e9ab11dc41e7710,xclick,/m/0bt9lr,1,0.209375,0.9984379999999999,0.25156300000000004,0.8625,1,1,0,0,0,0.209375,0.398438,0.9984379999999999,0.865625,0.7125,0.25156300000000004,0.634375,0.8625
4e9d6bea71aa6fb6,xclick,/m/0bt9lr,1,0.368056,0.875,0.0,0.997059,1,1,0,0,0,0.505556,0.368056,0.573611,0.875,0.0,0.058824,0.997059,0.9705879999999999
4eafe0f62ba3c56d,xclick,/m/0bt9lr,1,0.11,0.87875,0.195,0.999167,1,1,0,0,0,0.720625,0.87875,0.4525,0.11,0.195,0.385,0.999167,0.895833
4ebd5f554c0a5900,xclick,/m/0bt9lr,1,0.0,0.999375,0.0,0.9990620000000001,1,1,0,0,0,0.0,0.37125,0.999375,0.5725,0.338649,0.0,0.576923,0.9990620000000001
4ec040d3096582d1,xclick,/m/0bt9lr,1,0.093137,0.952614,0.0,0.965686,0,1,0,0,0,0.49183000000000004,0.093137,0.36928099999999997,0.952614,0.965686,0.093137,0.0,0.0
4ecc518d510af84a,xclick,/m/0bt9lr,1,0.008333,0.75,0.175,0.997917,1,1,0,0,0,0.623333,0.75,0.5,0.008333,0.175,0.19375,0.997917,0.972917
4ecf3b5687d3083a,xclick,/m/0bt9lr,1,0.0,0.914375,0.0,0.906276,1,1,0,0,0,0.05625,0.0,0.426875,0.914375,0.0,0.009205,0.906276,0.502929
4ed0e004c3d57a24,xclick,/m/0bt9lr,1,0.0,0.58,0.0,0.811182,0,1,0,0,0,0.288125,0.58,0.3125,0.0,0.0,0.249313,0.811182,0.386801
4ed65406586e167a,xclick,/m/0bt9lr,1,0.0,0.9992190000000001,0.207031,0.77832,1,1,0,0,0,0.0,0.89375,0.9992190000000001,0.252344,0.623047,0.77832,0.6523439999999999,0.207031
4edc7d74cb61ba62,xclick,/m/0bt9lr,1,0.013125,0.81875,0.0,0.999167,1,1,0,0,0,0.279375,0.81875,0.013125,0.410625,0.999167,0.6533329999999999,0.558333,0.0
4ee07375dc54331c,xclick,/m/0bt9lr,1,0.083241,0.9078799999999999,0.015,0.97125,1,0,0,0,0,0.538291,0.083241,0.680355,0.9078799999999999,0.015,0.5425,0.97125,0.22625
4efe933c6f071568,xclick,/m/0bt9lr,1,0.179375,0.999375,0.016017,0.9993040000000001,0,1,0,0,0,0.606875,0.999375,0.33625,0.179375,0.9993040000000001,0.9101670000000001,0.016017,0.233983
4f111db99f7f8c30,xclick,/m/0bt9lr,1,0.0,0.999375,0.0,0.9990620000000001,0,1,0,0,0,0.328125,0.999375,0.933125,0.0,0.0,0.9709190000000001,0.9990620000000001,0.908068
4f1c18928d3fb1a7,xclick,/m/0bt9lr,1,0.01375,0.99875,0.0,0.999167,0,1,0,0,0,0.715,0.99875,0.67625,0.01375,0.999167,0.8375,0.0,0.479167
4f23f7fcf9156c95,xclick,/m/0bt9lr,1,0.0,0.999375,0.0,0.9990620000000001,0,1,0,0,0,0.406875,0.0,0.4275,0.999375,0.0,0.407129,0.9990620000000001,0.734522
4f290857bbbcf7d3,xclick,/m/0bt9lr,1,0.237023,0.999375,0.0,0.815833,1,1,0,0,0,0.512195,0.999375,0.869293,0.237023,0.815833,0.155,0.0,0.306667
4f2cd3cc74e7fa3a,xclick,/m/0bt9lr,1,0.308824,0.7549020000000001,0.021242,0.94281,1,0,0,0,0,0.740196,0.7549020000000001,0.568627,0.308824,0.94281,0.9101309999999999,0.021242,0.18954200000000002
4f31e17de93d0dbb,xclick,/m/0bt9lr,1,0.06347699999999999,0.9160159999999999,0.17058800000000002,0.964706,0,0,0,0,0,0.5058590000000001,0.06347699999999999,0.9160159999999999,0.820312,0.17058800000000002,0.533824,0.8514709999999999,0.964706
